Image Name,PSNR (dB),SSIM
Oinari_1-1_Oinari_1-1-Webcam-R-230,19.1057,0.5772
Oinari_1-1_Oinari_1-1-Webcam-R-231,19.1057,0.5772
Oinari_1-1_Oinari_1-1-Webcam-R-232,19.1619,0.5789
Oinari_1-1_Oinari_1-1-Webcam-R-233,19.1619,0.5789
Oinari_1-1_Oinari_1-1-Webcam-R-234,19.1619,0.5789
Oinari_1-1_Oinari_1-1-Webcam-R-235,18.0820,0.5030
Oinari_1-1_Oinari_1-1-Webcam-R-236,18.0472,0.5083
Oinari_1-1_Oinari_1-1-Webcam-R-237,18.0472,0.5083
Oinari_1-1_Oinari_1-1-Webcam-R-238,18.7634,0.5445
Oinari_1-1_Oinari_1-1-Webcam-R-239,18.7634,0.5445
Oinari_1-1_Oinari_1-1-Webcam-R-240,18.7634,0.5445
Oinari_1-1_Oinari_1-1-Webcam-R-241,18.9123,0.5627
Oinari_1-1_Oinari_1-1-Webcam-R-242,18.9127,0.5627
Oinari_1-1_Oinari_1-1-Webcam-R-243,18.9127,0.5627
Oinari_1-1_Oinari_1-1-Webcam-R-244,18.9370,0.5686
Oinari_1-1_Oinari_1-1-Webcam-R-245,18.9361,0.5686
Oinari_1-1_Oinari_1-1-Webcam-R-246,18.9361,0.5686
Oinari_1-1_Oinari_1-1-Webcam-R-247,18.7731,0.5548
Oinari_1-1_Oinari_1-1-Webcam-R-248,18.7731,0.5548
Oinari_1-1_Oinari_1-1-Webcam-R-249,18.7731,0.5548
Oinari_1-1_Oinari_1-1-Webcam-R-250,18.7514,0.5615
Oinari_1-1_Oinari_1-1-Webcam-R-251,18.7514,0.5615
Oinari_1-1_Oinari_1-1-Webcam-R-252,18.7514,0.5615
Oinari_1-1_Oinari_1-1-Webcam-R-253,18.6372,0.5603
Oinari_1-1_Oinari_1-1-Webcam-R-254,18.6354,0.5604
Oinari_1-1_Oinari_1-1-Webcam-R-255,18.6354,0.5604
Oinari_1-1_Oinari_1-1-Webcam-R-256,18.7227,0.5567
Oinari_1-1_Oinari_1-1-Webcam-R-257,18.7227,0.5567
Oinari_1-1_Oinari_1-1-Webcam-R-258,18.7227,0.5567
Oinari_1-1_Oinari_1-1-Webcam-R-259,18.8637,0.5583
Oinari_1-1_Oinari_1-1-Webcam-R-260,18.8654,0.5585
Oinari_1-1_Oinari_1-1-Webcam-R-261,18.8654,0.5585
Oinari_1-1_Oinari_1-1-Webcam-R-262,18.6290,0.5578
Oinari_1-1_Oinari_1-1-Webcam-R-263,18.6290,0.5578
Oinari_1-1_Oinari_1-1-Webcam-R-264,18.6290,0.5578
Oinari_1-1_Oinari_1-1-Webcam-R-265,18.3778,0.5152
Oinari_1-1_Oinari_1-1-Webcam-R-266,18.3597,0.5213
Oinari_1-1_Oinari_1-1-Webcam-R-267,18.3597,0.5213
Oinari_1-1_Oinari_1-1-Webcam-R-268,18.2680,0.5271
Oinari_1-1_Oinari_1-1-Webcam-R-269,18.2669,0.5270
Oinari_1-1_Oinari_1-1-Webcam-R-270,18.2669,0.5270
Oinari_1-1_Oinari_1-1-Webcam-R-271,18.7045,0.5423
Oinari_1-1_Oinari_1-1-Webcam-R-272,18.7042,0.5423
Oinari_1-1_Oinari_1-1-Webcam-R-273,18.7042,0.5423
Oinari_1-1_Oinari_1-1-Webcam-R-274,18.7898,0.5593
Oinari_1-1_Oinari_1-1-Webcam-R-275,18.7898,0.5594
Oinari_1-1_Oinari_1-1-Webcam-R-276,18.7898,0.5594
Oinari_1-1_Oinari_1-1-Webcam-R-277,18.8388,0.5667
Oinari_1-1_Oinari_1-1-Webcam-R-278,18.8388,0.5667
Oinari_1-1_Oinari_1-1-Webcam-R-279,18.8388,0.5667
Oinari_1-1_Oinari_1-1-Webcam-R-280,18.8514,0.5682
Oinari_1-1_Oinari_1-1-Webcam-R-281,18.8516,0.5681
Oinari_1-1_Oinari_1-1-Webcam-R-282,18.8516,0.5681
Oinari_1-1_Oinari_1-1-Webcam-R-283,18.9247,0.5713
Oinari_1-1_Oinari_1-1-Webcam-R-284,18.9247,0.5713
Oinari_1-1_Oinari_1-1-Webcam-R-285,18.9247,0.5713
Oinari_1-1_Oinari_1-1-Webcam-R-286,18.9531,0.5820
Oinari_1-1_Oinari_1-1-Webcam-R-287,18.9531,0.5820
Oinari_1-1_Oinari_1-1-Webcam-R-288,18.9531,0.5820
Oinari_1-1_Oinari_1-1-Webcam-R-289,19.2368,0.5921
Oinari_1-1_Oinari_1-1-Webcam-R-290,19.2368,0.5921
Oinari_1-1_Oinari_1-1-Webcam-R-291,19.2368,0.5921
Oinari_1-1_Oinari_1-1-Webcam-R-292,19.1474,0.5875
Oinari_1-1_Oinari_1-1-Webcam-R-293,19.1474,0.5875
Oinari_1-1_Oinari_1-1-Webcam-R-294,19.1474,0.5875
Oinari_1-1_Oinari_1-1-Webcam-R-295,18.7893,0.5284
Oinari_1-1_Oinari_1-1-Webcam-R-296,18.7646,0.5363
Oinari_1-1_Oinari_1-1-Webcam-R-297,18.7646,0.5363
Oinari_1-1_Oinari_1-1-Webcam-R-298,19.1019,0.5598
Oinari_1-1_Oinari_1-1-Webcam-R-299,19.1019,0.5598
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-000,28.0856,0.8559
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-001,28.0055,0.8540
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-002,28.0254,0.8539
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-003,27.9177,0.8516
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-004,27.8989,0.8496
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-005,28.0545,0.8543
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-006,28.0555,0.8542
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-007,27.8876,0.8501
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-008,27.9966,0.8530
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-009,28.0578,0.8535
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-010,28.0664,0.8539
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-011,28.0009,0.8530
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-012,28.0009,0.8530
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-013,27.7398,0.8479
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-014,28.0264,0.8517
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-015,27.8559,0.8459
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-016,27.9928,0.8502
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-017,28.0228,0.8505
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-018,28.0204,0.8503
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-019,27.9878,0.8504
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-020,27.8613,0.8499
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-021,28.4075,0.8571
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-022,28.2107,0.8538
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-023,28.2895,0.8550
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-024,28.2902,0.8550
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-025,28.2605,0.8568
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-026,28.2209,0.8548
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-027,28.2470,0.8556
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-028,28.1868,0.8545
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-029,27.9840,0.8532
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-030,27.8969,0.8526
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-031,27.9987,0.8522
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-032,28.0140,0.8534
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-033,28.0495,0.8549
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-034,27.9928,0.8560
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-035,27.9731,0.8533
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-036,27.9731,0.8533
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-037,28.0320,0.8540
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-038,27.9891,0.8574
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-039,28.0372,0.8580
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-040,27.5495,0.8487
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-041,27.9513,0.8520
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-042,27.9510,0.8519
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-043,27.9760,0.8525
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-044,28.0083,0.8530
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-045,28.0070,0.8534
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-046,27.9530,0.8523
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-047,27.8951,0.8473
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-048,27.8951,0.8473
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-049,28.0204,0.8532
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-050,28.0752,0.8546
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-051,28.0360,0.8535
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-052,27.8937,0.8503
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-053,27.9473,0.8511
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-054,27.9458,0.8511
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-055,27.9965,0.8501
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-056,27.8734,0.8488
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-057,27.7726,0.8454
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-058,27.7660,0.8462
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-059,27.7857,0.8453
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-060,27.7935,0.8453
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-061,28.0353,0.8499
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-062,27.9807,0.8494
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-063,27.9278,0.8481
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-064,27.8668,0.8457
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-065,27.9570,0.8465
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-066,27.9572,0.8464
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-067,27.9864,0.8492
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-068,27.8823,0.8428
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-069,27.7759,0.8450
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-070,27.9528,0.8491
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-071,27.9848,0.8491
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-072,27.9848,0.8491
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-073,27.6775,0.8451
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-074,27.9196,0.8475
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-075,27.9217,0.8505
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-076,28.0654,0.8519
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-077,28.0336,0.8522
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-078,28.0321,0.8522
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-079,28.0275,0.8519
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-080,28.0628,0.8579
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-081,28.2154,0.8601
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-082,28.2307,0.8617
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-083,28.1851,0.8604
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-084,28.2048,0.8607
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-085,28.1355,0.8580
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-086,28.2838,0.8585
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-087,28.3369,0.8599
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-088,28.2682,0.8590
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-089,28.3383,0.8595
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-090,28.3513,0.8565
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-091,28.1879,0.8537
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-092,28.0283,0.8537
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-093,28.1293,0.8509
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-094,28.3452,0.8546
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-095,28.1211,0.8494
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-096,28.1211,0.8494
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-097,28.2604,0.8520
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-098,28.1331,0.8498
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-099,28.1372,0.8509
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-100,28.1637,0.8500
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-101,28.0979,0.8487
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-102,28.0979,0.8487
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-103,27.9292,0.8462
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-104,27.9443,0.8469
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-105,28.1243,0.8495
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-106,28.1247,0.8498
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-107,27.9376,0.8454
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-108,27.9376,0.8454
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-109,28.0674,0.8484
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-110,27.9724,0.8462
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-111,27.9286,0.8466
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-112,27.7032,0.8440
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-113,27.9227,0.8471
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-114,27.9182,0.8472
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-115,27.7777,0.8431
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-116,27.8088,0.8483
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-117,27.8801,0.8528
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-118,27.9247,0.8560
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-119,28.0499,0.8557
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-120,28.1036,0.8551
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-121,28.0011,0.8548
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-122,27.3274,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-123,27.3879,0.8465
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-124,27.2337,0.8467
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-125,27.1757,0.8460
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-126,27.1041,0.8436
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-127,27.1758,0.8462
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-128,27.0352,0.8422
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-129,27.0371,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-130,26.9982,0.8431
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-131,26.9907,0.8431
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-132,27.0093,0.8439
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-133,27.0190,0.8439
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-134,26.8533,0.8386
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-135,26.7651,0.8369
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-136,26.8664,0.8404
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-137,26.8664,0.8404
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-138,26.9146,0.8418
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-139,26.7201,0.8397
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-140,26.7975,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-141,26.8087,0.8426
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-142,26.8021,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-143,26.8009,0.8408
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-144,26.7638,0.8403
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-145,26.7222,0.8409
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-146,26.7337,0.8406
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-147,26.6457,0.8382
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-148,26.6696,0.8390
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-149,26.6680,0.8390
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-150,26.7103,0.8372
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-151,26.7130,0.8376
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-152,26.6287,0.8373
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-153,26.6716,0.8371
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-154,26.6581,0.8364
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-155,26.6581,0.8364
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-156,26.6415,0.8370
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-157,26.4949,0.8323
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-158,26.6000,0.8365
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-159,26.5551,0.8354
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-160,26.5916,0.8368
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-161,26.5920,0.8367
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-162,26.6814,0.8385
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-163,26.6721,0.8384
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-164,26.6576,0.8381
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-165,26.6446,0.8376
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-166,26.5953,0.8351
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-167,26.5953,0.8351
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-168,26.5545,0.8343
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-169,26.6553,0.8383
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-170,26.6124,0.8384
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-171,26.5084,0.8363
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-172,26.6166,0.8388
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-173,26.6165,0.8387
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-174,26.5534,0.8357
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-175,26.5708,0.8374
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-176,26.6125,0.8378
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-177,26.5563,0.8370
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-178,26.5994,0.8381
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-179,26.5994,0.8381
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-180,26.5832,0.8367
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-181,26.6151,0.8385
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-182,26.3608,0.8377
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-183,26.8072,0.8461
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-184,26.6909,0.8451
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-185,26.6904,0.8451
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-186,26.8272,0.8483
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-187,26.8539,0.8505
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-188,26.8360,0.8495
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-189,26.8068,0.8497
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-190,26.8576,0.8506
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-191,26.8527,0.8506
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-192,26.8382,0.8506
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-193,26.8221,0.8505
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-194,26.8162,0.8501
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-195,26.8304,0.8523
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-196,26.4958,0.8479
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-197,26.4942,0.8479
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-198,26.7965,0.8520
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-199,26.7751,0.8504
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-200,26.8611,0.8494
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-201,26.8588,0.8495
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-202,26.8084,0.8484
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-203,26.8082,0.8484
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-204,26.8307,0.8489
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-205,26.7873,0.8479
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-206,26.8201,0.8497
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-207,26.8073,0.8498
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-208,26.5826,0.8450
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-209,26.5994,0.8456
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-210,26.7517,0.8445
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-211,26.6182,0.8404
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-212,26.6432,0.8445
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-213,26.6624,0.8449
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-214,26.5885,0.8403
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-215,26.5851,0.8412
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-216,26.6025,0.8441
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-217,26.4691,0.8405
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-218,26.5048,0.8422
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-219,26.5557,0.8403
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-220,26.3835,0.8332
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-221,26.3853,0.8331
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-222,26.5215,0.8390
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-223,26.5702,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-224,26.5942,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-225,26.4974,0.8378
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-226,26.5929,0.8439
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-227,26.5907,0.8439
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-228,26.5436,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-229,26.5626,0.8447
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-230,26.4853,0.8419
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-231,26.5331,0.8438
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-232,26.5210,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-233,26.5210,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-234,26.5491,0.8444
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-235,26.5276,0.8424
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-236,26.4596,0.8395
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-237,26.5179,0.8421
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-238,26.5534,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-239,26.5533,0.8433
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-240,26.6518,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-241,26.6535,0.8436
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-242,26.6362,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-243,26.5915,0.8428
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-244,26.4728,0.8390
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-245,26.4728,0.8390
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-246,26.5532,0.8413
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-247,26.5127,0.8380
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-248,26.5131,0.8400
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-249,26.5442,0.8406
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-250,26.5324,0.8385
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-251,26.5345,0.8385
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-252,26.6015,0.8414
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-253,26.6134,0.8427
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-254,26.5815,0.8417
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-255,26.5505,0.8392
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-256,26.5910,0.8420
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-257,26.5910,0.8420
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-258,26.4597,0.8398
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-259,26.5677,0.8425
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-260,26.5876,0.8428
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-261,26.6076,0.8432
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-262,26.5374,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-263,26.5388,0.8435
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-264,26.4989,0.8423
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-265,26.2455,0.8393
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-266,26.5121,0.8425
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-267,26.4381,0.8411
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-268,26.4128,0.8393
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-269,26.4121,0.8392
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-270,26.3436,0.8368
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-271,26.4110,0.8407
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-272,26.4204,0.8402
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-273,26.4235,0.8406
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-274,26.4519,0.8419
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-275,26.4519,0.8419
Table_Rock_0-0_Table_Rock_0-0-Webcam-R-276,26.3645,0.8377
