# Outdoor-Rain Evaluation Results
# Generated:,2026-02-22 01:49:40
# Note: GT images resized to match result dimensions

# Model Information
Model,UNet_RLP_RPIM
Test Dataset,Outdoor-Rain
Results Directory,./experiments/deraining/GTRain/UNet_RLP_RPIM_/results\UNet_RLP_RPIM\Outdoor-Rain
GT Directory,./data/Outdoor/gt

# Overall Metrics
Total Images,9000
Processed Images,9000
Failed Images,0
Average PSNR (dB),15.7293
Average SSIM,0.6052

# Per-Image Results
Image Name,PSNR (dB),SSIM
im_0298_s100_a05.png,16.6700,0.6584
im_0298_s100_a06.png,19.3027,0.7003
im_0298_s80_a04.png,19.2269,0.7247
im_0298_s80_a05.png,16.0904,0.5632
im_0298_s80_a06.png,18.8146,0.6846
im_0298_s85_a04.png,19.0143,0.7461
im_0298_s85_a05.png,12.5223,0.5510
im_0298_s85_a06.png,18.7911,0.7132
im_0298_s90_a04.png,15.1927,0.5074
im_0298_s90_a05.png,18.7338,0.7009
im_0298_s90_a06.png,19.1081,0.7056
im_0298_s95_a04.png,16.9888,0.6004
im_0298_s95_a05.png,17.2055,0.5917
im_0298_s95_a06.png,15.1395,0.5287
im_0299_s100_a04.png,14.1452,0.5677
im_0299_s100_a05.png,18.3465,0.6879
im_0299_s100_a06.png,19.3690,0.5947
im_0299_s80_a04.png,19.1841,0.5810
im_0299_s80_a05.png,18.4725,0.5534
im_0299_s80_a06.png,20.0336,0.6667
im_0299_s85_a04.png,20.0718,0.6597
im_0299_s85_a05.png,19.0139,0.6276
im_0299_s85_a06.png,20.5998,0.6287
im_0299_s90_a04.png,18.6747,0.5180
im_0299_s90_a05.png,17.5469,0.5523
im_0299_s90_a06.png,19.2783,0.6658
im_0299_s95_a04.png,15.7525,0.5778
im_0299_s95_a05.png,18.8238,0.6402
im_0299_s95_a06.png,20.0920,0.6656
im_0300_s100_a04.png,15.2190,0.5954
im_0300_s100_a05.png,17.8999,0.6304
im_0300_s100_a06.png,15.5580,0.5956
im_0300_s80_a04.png,15.1148,0.5441
im_0300_s80_a05.png,15.6162,0.5628
im_0300_s80_a06.png,13.8712,0.6235
im_0300_s85_a04.png,16.0718,0.6648
im_0300_s85_a05.png,16.3751,0.6001
im_0300_s85_a06.png,14.1533,0.5673
im_0300_s90_a04.png,14.0972,0.5103
im_0300_s90_a05.png,18.6649,0.6136
im_0300_s90_a06.png,11.9427,0.4911
im_0300_s95_a04.png,16.4105,0.6421
im_0300_s95_a05.png,15.6485,0.6397
im_0300_s95_a06.png,15.3398,0.6438
im_0301_s100_a04.png,16.5009,0.6664
im_0301_s100_a05.png,20.2001,0.7362
im_0301_s100_a06.png,16.0353,0.6806
im_0301_s80_a04.png,18.7266,0.6695
im_0301_s80_a05.png,19.4147,0.6510
im_0301_s80_a06.png,17.8943,0.6232
im_0301_s85_a04.png,15.9274,0.5844
im_0301_s85_a05.png,14.8575,0.5739
im_0301_s85_a06.png,15.0724,0.6634
im_0301_s90_a04.png,17.5505,0.6157
im_0301_s90_a05.png,14.6406,0.5892
im_0301_s90_a06.png,16.9423,0.5648
im_0301_s95_a04.png,15.3726,0.6721
im_0301_s95_a05.png,18.9604,0.5899
im_0301_s95_a06.png,15.1426,0.6550
im_0302_s100_a04.png,15.5790,0.4872
im_0302_s100_a05.png,17.3508,0.4981
im_0302_s100_a06.png,15.4975,0.4885
im_0302_s80_a04.png,15.2302,0.5670
im_0302_s80_a05.png,15.6192,0.5566
im_0302_s80_a06.png,11.5929,0.4734
im_0302_s85_a04.png,11.9766,0.4296
im_0302_s85_a05.png,15.1527,0.4510
im_0302_s85_a06.png,19.3914,0.5207
im_0302_s90_a04.png,15.1622,0.4672
im_0302_s90_a05.png,15.5744,0.5297
im_0302_s90_a06.png,18.7106,0.5099
im_0302_s95_a04.png,11.3263,0.4306
im_0302_s95_a05.png,15.5146,0.5013
im_0302_s95_a06.png,15.8499,0.5448
im_0303_s100_a04.png,18.4489,0.6225
im_0303_s100_a05.png,12.1945,0.5657
im_0303_s100_a06.png,12.9569,0.6255
im_0303_s80_a04.png,12.2784,0.5749
im_0303_s80_a05.png,15.7506,0.6567
im_0303_s80_a06.png,16.7775,0.6552
im_0303_s85_a04.png,15.6958,0.6499
im_0303_s85_a05.png,17.7429,0.5880
im_0303_s85_a06.png,17.8085,0.6199
im_0303_s90_a04.png,16.9478,0.5639
im_0303_s90_a05.png,19.2274,0.5359
im_0303_s90_a06.png,12.8543,0.5997
im_0303_s95_a04.png,19.1048,0.6169
im_0303_s95_a05.png,15.8650,0.5702
im_0303_s95_a06.png,17.3151,0.5443
im_0304_s100_a04.png,17.1678,0.6790
im_0304_s100_a05.png,16.6847,0.7003
im_0304_s100_a06.png,13.3497,0.6369
im_0304_s80_a04.png,10.7785,0.5896
im_0304_s80_a05.png,14.4006,0.6210
im_0304_s80_a06.png,12.9985,0.6211
im_0304_s85_a04.png,14.0383,0.6292
im_0304_s85_a05.png,12.6401,0.6613
im_0304_s85_a06.png,17.0397,0.7270
im_0304_s90_a04.png,14.5564,0.6882
im_0304_s90_a05.png,10.6619,0.5073
im_0304_s90_a06.png,14.3016,0.5806
im_0304_s95_a04.png,15.3967,0.6127
im_0304_s95_a05.png,14.3033,0.6439
im_0304_s95_a06.png,15.5088,0.7465
im_0305_s100_a04.png,19.1991,0.5717
im_0305_s100_a05.png,15.4504,0.5311
im_0305_s100_a06.png,20.1350,0.6155
im_0305_s80_a04.png,20.9432,0.5462
im_0305_s80_a05.png,18.5123,0.5911
im_0305_s80_a06.png,14.1048,0.6117
im_0305_s85_a04.png,20.5672,0.6888
im_0305_s85_a05.png,21.3534,0.6651
im_0305_s85_a06.png,21.6313,0.5973
im_0305_s90_a04.png,19.9462,0.6511
im_0305_s90_a05.png,16.4971,0.6240
im_0305_s90_a06.png,19.5342,0.5889
im_0305_s95_a04.png,13.9796,0.5910
im_0305_s95_a05.png,20.3062,0.6319
im_0305_s95_a06.png,21.6574,0.6888
im_0306_s100_a04.png,13.5410,0.6076
im_0306_s100_a05.png,14.8453,0.5139
im_0306_s100_a06.png,16.7923,0.6439
im_0306_s80_a04.png,17.2327,0.6314
im_0306_s80_a05.png,14.8896,0.6254
im_0306_s80_a06.png,16.4276,0.5023
im_0306_s85_a04.png,17.4317,0.5933
im_0306_s85_a05.png,16.9145,0.6675
im_0306_s85_a06.png,16.4391,0.5877
im_0306_s90_a04.png,16.7537,0.5938
im_0306_s90_a05.png,16.3979,0.5291
im_0306_s90_a06.png,13.2204,0.5418
im_0306_s95_a04.png,12.8617,0.4462
im_0306_s95_a05.png,16.6646,0.6117
im_0306_s95_a06.png,16.8217,0.6221
im_0307_s100_a04.png,18.0917,0.6005
im_0307_s100_a05.png,10.6008,0.5015
im_0307_s100_a06.png,20.0019,0.6498
im_0307_s80_a04.png,12.8878,0.5259
im_0307_s80_a05.png,10.1800,0.4836
im_0307_s80_a06.png,18.1933,0.5407
im_0307_s85_a04.png,18.0608,0.6283
im_0307_s85_a05.png,20.7811,0.6502
im_0307_s85_a06.png,18.6308,0.5655
im_0307_s90_a04.png,18.7839,0.5076
im_0307_s90_a05.png,14.9092,0.4772
im_0307_s90_a06.png,19.4788,0.5646
im_0307_s95_a04.png,20.9861,0.6466
im_0307_s95_a05.png,10.0836,0.3903
im_0307_s95_a06.png,17.9863,0.6230
im_0308_s100_a04.png,17.6755,0.6215
im_0308_s100_a05.png,11.9842,0.5674
im_0308_s100_a06.png,18.7638,0.6658
im_0308_s80_a04.png,16.8423,0.6033
im_0308_s80_a05.png,11.0241,0.4724
im_0308_s80_a06.png,13.5388,0.5115
im_0308_s85_a04.png,18.2399,0.6520
im_0308_s85_a05.png,13.6819,0.5803
im_0308_s85_a06.png,17.1072,0.4995
im_0308_s90_a04.png,11.9943,0.4864
im_0308_s90_a05.png,10.8980,0.4255
im_0308_s90_a06.png,10.9992,0.4687
im_0308_s95_a04.png,18.3012,0.5959
im_0308_s95_a05.png,13.2519,0.6066
im_0308_s95_a06.png,17.3676,0.6021
im_0309_s100_a04.png,18.8269,0.6169
im_0309_s100_a05.png,14.9064,0.6955
im_0309_s100_a06.png,15.7247,0.7323
im_0309_s80_a04.png,15.6508,0.6363
im_0309_s80_a05.png,15.0144,0.7153
im_0309_s80_a06.png,18.6342,0.7230
im_0309_s85_a04.png,17.4626,0.5921
im_0309_s85_a05.png,16.1738,0.6401
im_0309_s85_a06.png,15.5438,0.7397
im_0309_s90_a04.png,16.5852,0.6833
im_0309_s90_a05.png,15.1097,0.6442
im_0309_s90_a06.png,15.2154,0.6882
im_0309_s95_a04.png,14.5105,0.6661
im_0309_s95_a05.png,15.9738,0.6513
im_0309_s95_a06.png,16.1895,0.6747
im_0310_s100_a04.png,18.2667,0.6613
im_0310_s100_a05.png,18.2005,0.6299
im_0310_s100_a06.png,15.5598,0.5977
im_0310_s80_a04.png,17.8724,0.6188
im_0310_s80_a05.png,14.3803,0.6120
im_0310_s80_a06.png,14.4808,0.6007
im_0310_s85_a04.png,18.3682,0.6292
im_0310_s85_a05.png,18.7694,0.6266
im_0310_s85_a06.png,14.1795,0.5191
im_0310_s90_a04.png,15.0063,0.6168
im_0310_s90_a05.png,18.0474,0.5453
im_0310_s90_a06.png,16.7439,0.5637
im_0310_s95_a04.png,15.6640,0.6388
im_0310_s95_a05.png,19.1001,0.6656
im_0310_s95_a06.png,16.3604,0.6241
im_0311_s100_a04.png,20.3460,0.6859
im_0311_s100_a05.png,13.0681,0.5734
im_0311_s100_a06.png,13.1363,0.5006
im_0311_s80_a04.png,20.2262,0.6480
im_0311_s80_a05.png,20.1764,0.6235
im_0311_s80_a06.png,19.3603,0.5215
im_0311_s85_a04.png,19.5779,0.6886
im_0311_s85_a05.png,16.9753,0.5129
im_0311_s85_a06.png,17.4374,0.6040
im_0311_s90_a04.png,16.9041,0.4690
im_0311_s90_a05.png,18.9863,0.6667
im_0311_s90_a06.png,18.3302,0.5500
im_0311_s95_a04.png,19.6523,0.6676
im_0311_s95_a05.png,19.7919,0.6388
im_0311_s95_a06.png,19.2420,0.5596
im_0312_s100_a04.png,20.2735,0.7062
im_0312_s100_a05.png,19.9068,0.6300
im_0312_s100_a06.png,19.3681,0.6377
im_0312_s80_a04.png,20.0681,0.6902
im_0312_s80_a05.png,19.6126,0.6421
im_0312_s80_a06.png,18.5509,0.6484
im_0312_s85_a04.png,19.3620,0.6372
im_0312_s85_a05.png,18.5567,0.5729
im_0312_s85_a06.png,19.8722,0.6145
im_0312_s90_a04.png,17.7034,0.6887
im_0312_s90_a05.png,19.3103,0.6455
im_0312_s90_a06.png,20.1387,0.5953
im_0312_s95_a04.png,19.8541,0.6808
im_0312_s95_a05.png,19.5238,0.7180
im_0312_s95_a06.png,20.0162,0.7141
im_0313_s100_a04.png,13.9602,0.6402
im_0313_s100_a05.png,14.9197,0.6574
im_0313_s100_a06.png,13.5314,0.5876
im_0313_s80_a04.png,15.3105,0.6888
im_0313_s80_a05.png,10.8616,0.6605
im_0313_s80_a06.png,13.9430,0.6616
im_0313_s85_a04.png,13.0333,0.7348
im_0313_s85_a05.png,12.1743,0.6108
im_0313_s85_a06.png,13.8712,0.6614
im_0313_s90_a04.png,14.2977,0.6489
im_0313_s90_a05.png,14.8340,0.6067
im_0313_s90_a06.png,12.9342,0.5754
im_0313_s95_a04.png,13.8592,0.5684
im_0313_s95_a05.png,11.2172,0.5690
im_0313_s95_a06.png,11.8875,0.5961
im_0314_s100_a04.png,19.7646,0.6794
im_0314_s100_a05.png,21.1389,0.6944
im_0314_s100_a06.png,18.4165,0.5951
im_0314_s80_a04.png,18.2898,0.5644
im_0314_s80_a05.png,14.1052,0.6078
im_0314_s80_a06.png,17.4471,0.5784
im_0314_s85_a04.png,18.2497,0.5334
im_0314_s85_a05.png,18.3200,0.5618
im_0314_s85_a06.png,17.8620,0.6606
im_0314_s90_a04.png,17.7564,0.5026
im_0314_s90_a05.png,16.2685,0.5796
im_0314_s90_a06.png,18.2247,0.5358
im_0314_s95_a04.png,20.5446,0.6594
im_0314_s95_a05.png,18.2832,0.6736
im_0314_s95_a06.png,20.3983,0.5696
im_0315_s100_a04.png,16.3457,0.6847
im_0315_s100_a05.png,17.5654,0.6141
im_0315_s100_a06.png,16.3196,0.6226
im_0315_s80_a04.png,17.1960,0.6229
im_0315_s80_a05.png,18.0634,0.5560
im_0315_s80_a06.png,14.8437,0.5518
im_0315_s85_a04.png,14.7904,0.6710
im_0315_s85_a05.png,18.4540,0.6330
im_0315_s85_a06.png,16.3327,0.5144
im_0315_s90_a04.png,16.4548,0.6328
im_0315_s90_a05.png,18.4912,0.6441
im_0315_s90_a06.png,14.7507,0.5048
im_0315_s95_a04.png,16.2919,0.6048
im_0315_s95_a05.png,15.1174,0.5615
im_0315_s95_a06.png,17.6678,0.6116
im_0316_s100_a04.png,17.1862,0.6569
im_0316_s100_a05.png,13.1152,0.6420
im_0316_s100_a06.png,16.0796,0.6637
im_0316_s80_a04.png,15.9009,0.6013
im_0316_s80_a05.png,12.3346,0.6524
im_0316_s80_a06.png,16.6860,0.7608
im_0316_s85_a04.png,12.6790,0.6689
im_0316_s85_a05.png,17.1583,0.6705
im_0316_s85_a06.png,18.4858,0.7481
im_0316_s90_a04.png,17.7596,0.6408
im_0316_s90_a05.png,17.5964,0.6707
im_0316_s90_a06.png,17.0645,0.6895
im_0316_s95_a04.png,17.6808,0.7052
im_0316_s95_a05.png,14.1401,0.6475
im_0316_s95_a06.png,13.4647,0.6439
im_0317_s100_a04.png,15.2408,0.6118
im_0317_s100_a05.png,16.4232,0.6866
im_0317_s100_a06.png,14.9413,0.5959
im_0317_s80_a04.png,15.2143,0.5627
im_0317_s80_a05.png,14.9903,0.5566
im_0317_s80_a06.png,11.8743,0.5157
im_0317_s85_a04.png,17.7748,0.6475
im_0317_s85_a05.png,16.5597,0.6719
im_0317_s85_a06.png,16.5641,0.6363
im_0317_s90_a04.png,10.3636,0.4996
im_0317_s90_a05.png,15.8506,0.6232
im_0317_s90_a06.png,15.2920,0.5689
im_0317_s95_a04.png,14.3745,0.5941
im_0317_s95_a05.png,13.2158,0.5320
im_0317_s95_a06.png,15.3773,0.5960
im_0318_s100_a04.png,14.7391,0.5603
im_0318_s100_a05.png,18.9967,0.5478
im_0318_s100_a06.png,20.2595,0.6606
im_0318_s80_a04.png,19.3459,0.5599
im_0318_s80_a05.png,12.0440,0.5464
im_0318_s80_a06.png,19.0364,0.4925
im_0318_s85_a04.png,17.8918,0.5008
im_0318_s85_a05.png,11.9249,0.5336
im_0318_s85_a06.png,20.0872,0.6460
im_0318_s90_a04.png,20.1566,0.6050
im_0318_s90_a05.png,10.8218,0.4764
im_0318_s90_a06.png,19.4538,0.5294
im_0318_s95_a04.png,19.1067,0.6660
im_0318_s95_a05.png,19.3525,0.5046
im_0318_s95_a06.png,19.2535,0.5423
im_0319_s100_a04.png,18.4616,0.6031
im_0319_s100_a05.png,18.6424,0.5732
im_0319_s100_a06.png,17.3510,0.6363
im_0319_s80_a04.png,17.3251,0.6848
im_0319_s80_a05.png,17.5034,0.6873
im_0319_s80_a06.png,15.4862,0.6140
im_0319_s85_a04.png,17.2872,0.7025
im_0319_s85_a05.png,17.7528,0.6091
im_0319_s85_a06.png,18.9208,0.6150
im_0319_s90_a04.png,13.7808,0.5368
im_0319_s90_a05.png,18.5649,0.6414
im_0319_s90_a06.png,18.2680,0.6601
im_0319_s95_a04.png,17.4413,0.6559
im_0319_s95_a05.png,15.4855,0.5981
im_0319_s95_a06.png,13.3317,0.5684
im_0320_s100_a04.png,17.3086,0.6546
im_0320_s100_a05.png,17.4106,0.7460
im_0320_s100_a06.png,17.1947,0.6169
im_0320_s80_a04.png,17.2156,0.7076
im_0320_s80_a05.png,17.0644,0.6952
im_0320_s80_a06.png,15.6891,0.6293
im_0320_s85_a04.png,17.5426,0.6993
im_0320_s85_a05.png,17.6162,0.6545
im_0320_s85_a06.png,16.6296,0.6652
im_0320_s90_a04.png,16.5534,0.5802
im_0320_s90_a05.png,16.7773,0.6126
im_0320_s90_a06.png,16.7495,0.6021
im_0320_s95_a04.png,15.9151,0.6394
im_0320_s95_a05.png,16.5715,0.5942
im_0320_s95_a06.png,16.9716,0.6204
im_0321_s100_a04.png,11.1802,0.5046
im_0321_s100_a05.png,18.6541,0.5834
im_0321_s100_a06.png,16.1554,0.6792
im_0321_s80_a04.png,18.9119,0.6473
im_0321_s80_a05.png,18.5637,0.6454
im_0321_s80_a06.png,16.2269,0.6928
im_0321_s85_a04.png,19.5061,0.6973
im_0321_s85_a05.png,19.8482,0.6989
im_0321_s85_a06.png,14.2473,0.6011
im_0321_s90_a04.png,18.6979,0.6439
im_0321_s90_a05.png,17.9443,0.5337
im_0321_s90_a06.png,19.1567,0.5579
im_0321_s95_a04.png,11.6804,0.4680
im_0321_s95_a05.png,11.7965,0.4613
im_0321_s95_a06.png,11.0263,0.5434
im_0322_s100_a04.png,16.1920,0.6327
im_0322_s100_a05.png,18.8847,0.7602
im_0322_s100_a06.png,19.6220,0.7720
im_0322_s80_a04.png,13.3543,0.6116
im_0322_s80_a05.png,13.1509,0.5668
im_0322_s80_a06.png,16.7623,0.6704
im_0322_s85_a04.png,19.3240,0.7261
im_0322_s85_a05.png,19.2528,0.7004
im_0322_s85_a06.png,18.5960,0.6547
im_0322_s90_a04.png,13.9308,0.6804
im_0322_s90_a05.png,18.7434,0.6765
im_0322_s90_a06.png,14.8218,0.6455
im_0322_s95_a04.png,18.7219,0.7294
im_0322_s95_a05.png,19.5635,0.7479
im_0322_s95_a06.png,18.5608,0.7113
im_0323_s100_a04.png,13.3509,0.6800
im_0323_s100_a05.png,13.5992,0.5826
im_0323_s100_a06.png,12.5939,0.5909
im_0323_s80_a04.png,12.5939,0.5985
im_0323_s80_a05.png,12.7229,0.5672
im_0323_s80_a06.png,13.2661,0.6953
im_0323_s85_a04.png,14.6717,0.5957
im_0323_s85_a05.png,13.1658,0.6407
im_0323_s85_a06.png,13.6541,0.6258
im_0323_s90_a04.png,12.4302,0.5691
im_0323_s90_a05.png,13.1533,0.5882
im_0323_s90_a06.png,12.5822,0.4941
im_0323_s95_a04.png,13.2584,0.5358
im_0323_s95_a05.png,12.6983,0.5936
im_0323_s95_a06.png,15.0471,0.6365
im_0324_s100_a04.png,15.9892,0.5316
im_0324_s100_a05.png,19.0682,0.5589
im_0324_s100_a06.png,17.3343,0.5724
im_0324_s80_a04.png,21.0842,0.6842
im_0324_s80_a05.png,15.4588,0.5619
im_0324_s80_a06.png,18.5748,0.6201
im_0324_s85_a04.png,16.5991,0.5794
im_0324_s85_a05.png,20.7565,0.6923
im_0324_s85_a06.png,15.2396,0.5538
im_0324_s90_a04.png,15.0499,0.5938
im_0324_s90_a05.png,16.4202,0.5744
im_0324_s90_a06.png,21.2319,0.7256
im_0324_s95_a04.png,12.8012,0.4925
im_0324_s95_a05.png,19.3090,0.6548
im_0324_s95_a06.png,18.3005,0.6056
im_0325_s100_a04.png,10.7207,0.5859
im_0325_s100_a05.png,18.5293,0.5833
im_0325_s100_a06.png,19.4112,0.5753
im_0325_s80_a04.png,18.7419,0.5747
im_0325_s80_a05.png,18.5275,0.6915
im_0325_s80_a06.png,16.0926,0.5868
im_0325_s85_a04.png,18.1867,0.5816
im_0325_s85_a05.png,17.8857,0.5845
im_0325_s85_a06.png,18.6119,0.5785
im_0325_s90_a04.png,10.9225,0.5737
im_0325_s90_a05.png,18.4534,0.6240
im_0325_s90_a06.png,12.1590,0.5123
im_0325_s95_a04.png,19.2900,0.5730
im_0325_s95_a05.png,18.2119,0.6508
im_0325_s95_a06.png,15.9886,0.6093
im_0326_s100_a04.png,13.7982,0.5391
im_0326_s100_a05.png,11.1988,0.5525
im_0326_s100_a06.png,12.3027,0.4979
im_0326_s80_a04.png,13.4905,0.5970
im_0326_s80_a05.png,9.5866,0.5170
im_0326_s80_a06.png,14.4858,0.5067
im_0326_s85_a04.png,12.1749,0.5184
im_0326_s85_a05.png,14.5350,0.5106
im_0326_s85_a06.png,12.5089,0.5974
im_0326_s90_a04.png,14.8629,0.4574
im_0326_s90_a05.png,15.8724,0.5980
im_0326_s90_a06.png,14.8398,0.5041
im_0326_s95_a04.png,13.1231,0.5538
im_0326_s95_a05.png,15.4036,0.5475
im_0326_s95_a06.png,14.3650,0.5408
im_0327_s100_a04.png,15.6812,0.6545
im_0327_s100_a05.png,21.5849,0.7289
im_0327_s100_a06.png,21.0675,0.7311
im_0327_s80_a04.png,13.9474,0.5486
im_0327_s80_a05.png,19.8759,0.6068
im_0327_s80_a06.png,11.1275,0.4619
im_0327_s85_a04.png,13.7380,0.5131
im_0327_s85_a05.png,17.6516,0.6386
im_0327_s85_a06.png,19.4576,0.7155
im_0327_s90_a04.png,20.4436,0.5916
im_0327_s90_a05.png,20.5349,0.5526
im_0327_s90_a06.png,19.2212,0.7180
im_0327_s95_a04.png,19.1830,0.5999
im_0327_s95_a05.png,16.0632,0.6216
im_0327_s95_a06.png,17.8762,0.7240
im_0328_s100_a04.png,12.2770,0.4634
im_0328_s100_a05.png,15.8457,0.4711
im_0328_s100_a06.png,13.7598,0.4587
im_0328_s80_a04.png,11.4875,0.4013
im_0328_s80_a05.png,19.6981,0.6820
im_0328_s80_a06.png,13.1283,0.4836
im_0328_s85_a04.png,16.9244,0.6007
im_0328_s85_a05.png,12.2627,0.3755
im_0328_s85_a06.png,15.1800,0.5402
im_0328_s90_a04.png,16.0293,0.4870
im_0328_s90_a05.png,13.0288,0.4493
im_0328_s90_a06.png,15.9678,0.5231
im_0328_s95_a04.png,13.5794,0.5075
im_0328_s95_a05.png,15.2159,0.4342
im_0328_s95_a06.png,15.7489,0.5262
im_0329_s100_a04.png,20.2693,0.6445
im_0329_s100_a05.png,17.3720,0.6373
im_0329_s100_a06.png,19.3349,0.6155
im_0329_s80_a04.png,15.9909,0.6187
im_0329_s80_a05.png,12.9961,0.4652
im_0329_s80_a06.png,12.4965,0.5280
im_0329_s85_a04.png,16.8940,0.6156
im_0329_s85_a05.png,19.9947,0.5920
im_0329_s85_a06.png,16.6006,0.6393
im_0329_s90_a04.png,11.5885,0.4251
im_0329_s90_a05.png,13.2357,0.4433
im_0329_s90_a06.png,17.0088,0.6670
im_0329_s95_a04.png,16.5376,0.6078
im_0329_s95_a05.png,18.9811,0.5581
im_0329_s95_a06.png,17.2200,0.6796
im_0330_s100_a04.png,15.7760,0.6084
im_0330_s100_a05.png,18.5438,0.7247
im_0330_s100_a06.png,9.0222,0.4953
im_0330_s80_a04.png,17.0858,0.6121
im_0330_s80_a05.png,12.1669,0.5564
im_0330_s80_a06.png,9.7252,0.4831
im_0330_s85_a04.png,12.2926,0.5457
im_0330_s85_a05.png,14.1304,0.6057
im_0330_s85_a06.png,11.8091,0.4979
im_0330_s90_a04.png,19.2825,0.6187
im_0330_s90_a05.png,13.7699,0.5330
im_0330_s90_a06.png,10.3485,0.4768
im_0330_s95_a04.png,15.7082,0.5794
im_0330_s95_a05.png,19.4942,0.7039
im_0330_s95_a06.png,12.4454,0.5479
im_0331_s100_a04.png,20.8365,0.7073
im_0331_s100_a05.png,16.2220,0.5431
im_0331_s100_a06.png,17.3578,0.6222
im_0331_s80_a04.png,16.5982,0.5175
im_0331_s80_a05.png,18.9135,0.6538
im_0331_s80_a06.png,21.0831,0.6097
im_0331_s85_a04.png,18.1118,0.6087
im_0331_s85_a05.png,18.5898,0.6499
im_0331_s85_a06.png,17.1473,0.5550
im_0331_s90_a04.png,17.3083,0.5100
im_0331_s90_a05.png,17.2986,0.5047
im_0331_s90_a06.png,13.6908,0.5848
im_0331_s95_a04.png,14.7304,0.6056
im_0331_s95_a05.png,12.4763,0.5289
im_0331_s95_a06.png,17.4162,0.5478
im_0332_s100_a04.png,15.6058,0.5772
im_0332_s100_a05.png,17.0219,0.5786
im_0332_s100_a06.png,14.9876,0.6183
im_0332_s80_a04.png,17.7700,0.5692
im_0332_s80_a05.png,15.8550,0.5407
im_0332_s80_a06.png,12.0430,0.5757
im_0332_s85_a04.png,14.1213,0.6129
im_0332_s85_a05.png,11.9779,0.5084
im_0332_s85_a06.png,17.8932,0.5578
im_0332_s90_a04.png,18.0066,0.5539
im_0332_s90_a05.png,16.3953,0.5452
im_0332_s90_a06.png,17.5917,0.6106
im_0332_s95_a04.png,11.7286,0.5269
im_0332_s95_a05.png,19.0015,0.6016
im_0332_s95_a06.png,17.6689,0.6173
im_0333_s100_a04.png,16.3691,0.5799
im_0333_s100_a05.png,12.9484,0.5867
im_0333_s100_a06.png,17.2350,0.6017
im_0333_s80_a04.png,15.9167,0.6589
im_0333_s80_a05.png,18.8302,0.6257
im_0333_s80_a06.png,13.3202,0.5994
im_0333_s85_a04.png,16.5857,0.7150
im_0333_s85_a05.png,17.2750,0.6018
im_0333_s85_a06.png,15.5424,0.6613
im_0333_s90_a04.png,17.5518,0.6637
im_0333_s90_a05.png,16.9835,0.6342
im_0333_s90_a06.png,18.1595,0.6415
im_0333_s95_a04.png,19.0179,0.7330
im_0333_s95_a05.png,18.1119,0.6540
im_0333_s95_a06.png,16.8733,0.6122
im_0334_s100_a04.png,16.8844,0.6794
im_0334_s100_a05.png,17.0008,0.6303
im_0334_s100_a06.png,16.4724,0.5764
im_0334_s80_a04.png,18.2682,0.5322
im_0334_s80_a05.png,18.3891,0.5311
im_0334_s80_a06.png,15.1986,0.6292
im_0334_s85_a04.png,18.1232,0.4925
im_0334_s85_a05.png,18.6388,0.6887
im_0334_s85_a06.png,18.3038,0.6819
im_0334_s90_a04.png,18.3879,0.4859
im_0334_s90_a05.png,18.0104,0.5629
im_0334_s90_a06.png,18.0039,0.5077
im_0334_s95_a04.png,16.8580,0.5724
im_0334_s95_a05.png,17.5646,0.6396
im_0334_s95_a06.png,16.9971,0.5473
im_0335_s100_a04.png,16.5191,0.6424
im_0335_s100_a05.png,14.6502,0.5691
im_0335_s100_a06.png,11.7585,0.5913
im_0335_s80_a04.png,8.4318,0.4540
im_0335_s80_a05.png,8.6999,0.4600
im_0335_s80_a06.png,13.4164,0.5829
im_0335_s85_a04.png,14.4404,0.5185
im_0335_s85_a05.png,14.6936,0.5306
im_0335_s85_a06.png,13.5465,0.6295
im_0335_s90_a04.png,12.6249,0.5103
im_0335_s90_a05.png,12.3216,0.5067
im_0335_s90_a06.png,14.3879,0.6256
im_0335_s95_a04.png,10.1585,0.5684
im_0335_s95_a05.png,15.8701,0.5581
im_0335_s95_a06.png,15.1433,0.6179
im_0336_s100_a04.png,17.9483,0.6858
im_0336_s100_a05.png,16.7542,0.6172
im_0336_s100_a06.png,16.3190,0.7477
im_0336_s80_a04.png,16.8009,0.6253
im_0336_s80_a05.png,16.0709,0.6720
im_0336_s80_a06.png,15.3555,0.6474
im_0336_s85_a04.png,13.2117,0.5654
im_0336_s85_a05.png,15.0540,0.5776
im_0336_s85_a06.png,12.4333,0.5839
im_0336_s90_a04.png,16.6029,0.7098
im_0336_s90_a05.png,16.6653,0.6928
im_0336_s90_a06.png,13.4630,0.5084
im_0336_s95_a04.png,13.5848,0.5356
im_0336_s95_a05.png,17.0518,0.5774
im_0336_s95_a06.png,17.1139,0.5677
im_0337_s100_a04.png,16.6332,0.6717
im_0337_s100_a05.png,18.0967,0.6972
im_0337_s100_a06.png,17.1752,0.6555
im_0337_s80_a04.png,14.7266,0.5810
im_0337_s80_a05.png,15.7420,0.5564
im_0337_s80_a06.png,15.8113,0.5798
im_0337_s85_a04.png,16.2345,0.6410
im_0337_s85_a05.png,13.3808,0.5821
im_0337_s85_a06.png,16.1303,0.6584
im_0337_s90_a04.png,17.1847,0.6598
im_0337_s90_a05.png,16.3352,0.5860
im_0337_s90_a06.png,13.6440,0.4918
im_0337_s95_a04.png,18.2150,0.7466
